date,season,fav_team,dog_team,spread,actual_margin,error,home,fav_rest,dog_rest,rest_diff_raw,rest_diff,anomalous
2014-12-12,2014-15,Los Angeles Clippers,Washington Wizards,2.5,-8,-10.5,0,2,2,0,-0.11667822468793343,0
2014-12-12,2014-15,Boston Celtics,New York Knicks,7.0,-6,-13.0,1,2,2,0,-0.11667822468793343,0
2014-12-12,2014-15,Atlanta Hawks,Orlando Magic,8.5,6,-2.5,1,2,2,0,-0.11667822468793343,0
2014-12-12,2014-15,Toronto Raptors,Indiana Pacers,10.0,12,2.0,1,3,2,1,0.8833217753120666,0
2014-12-12,2014-15,Brooklyn Nets,Philadelphia 76ers,8.0,18,10.0,1,2,2,0,-0.11667822468793343,0
2014-12-12,2014-15,Memphis Grizzlies,Charlotte Hornets,11.0,6,-5.0,1,3,2,1,0.8833217753120666,0
2014-12-12,2014-15,Oklahoma City Thunder,Minnesota Timberwolves,8.5,19,10.5,0,1,2,-1,-1.1166782246879334,0
2014-12-12,2014-15,New Orleans Pelicans,Cleveland Cavaliers,1.0,5,4.0,1,2,1,1,0.8833217753120666,0
2014-12-12,2014-15,Utah Jazz,Miami Heat,1.5,-5,-6.5,1,3,2,1,0.8833217753120666,0
2014-12-12,2014-15,Phoenix Suns,Detroit Pistons,10.0,-2,-12.0,1,3,3,0,-0.11667822468793343,0
2014-12-12,2014-15,San Antonio Spurs,Los Angeles Lakers,12.5,-2,-14.5,1,2,3,-1,-1.1166782246879334,0
2014-12-13,2014-15,Dallas Mavericks,Golden State Warriors,2.0,-7,-9.0,1,3,3,0,-0.11667822468793343,0
2014-12-13,2014-15,Atlanta Hawks,Orlando Magic,3.5,-1,-4.5,0,1,1,0,-0.11667822468793343,0
2014-12-13,2014-15,Portland Trail Blazers,Indiana Pacers,4.5,10,5.5,0,1,1,0,-0.11667822468793343,0
2014-12-13,2014-15,Charlotte Hornets,Brooklyn Nets,2.5,-27,-29.5,1,1,1,0,-0.11667822468793343,0
2014-12-13,2014-15,Memphis Grizzlies,Philadelphia 76ers,11.5,5,-6.5,0,1,1,0,-0.11667822468793343,0
2014-12-13,2014-15,Los Angeles Clippers,Milwaukee Bucks,5.0,-5,-10.0,0,1,4,-3,-3.1166782246879334,0
2014-12-13,2014-15,Houston Rockets,Denver Nuggets,7.0,12,5.0,1,2,3,-1,-1.1166782246879334,0
2014-12-13,2014-15,Sacramento Kings,Detroit Pistons,7.0,-5,-12.0,1,2,1,1,0.8833217753120666,0
2014-12-14,2014-15,Washington Wizards,Utah Jazz,10.0,9,-1.0,1,2,2,0,-0.11667822468793343,0
2014-12-14,2014-15,Chicago Bulls,Miami Heat,2.5,18,15.5,0,2,2,0,-0.11667822468793343,0
2014-12-14,2014-15,Golden State Warriors,New Orleans Pelicans,5.0,6,1.0,0,1,2,-1,-1.1166782246879334,0
2014-12-14,2014-15,Los Angeles Lakers,Minnesota Timberwolves,3.0,6,3.0,0,2,2,0,-0.11667822468793343,0
2014-12-14,2014-15,Oklahoma City Thunder,Phoenix Suns,6.5,24,17.5,1,2,2,0,-0.11667822468793343,0
2014-12-14,2014-15,Toronto Raptors,New York Knicks,5.5,5,-0.5,0,2,2,0,-0.11667822468793343,0
2014-12-14,2014-15,San Antonio Spurs,Denver Nuggets,3.5,8,4.5,0,2,1,1,0.8833217753120666,0
2014-12-15,2014-15,Cleveland Cavaliers,Charlotte Hornets,11.0,9,-2.0,1,3,2,1,0.8833217753120666,0
2014-12-15,2014-15,Boston Celtics,Philadelphia 76ers,4.5,18,13.5,0,3,2,1,0.8833217753120666,0
2014-12-15,2014-15,Indiana Pacers,Los Angeles Lakers,6.0,19,13.0,1,2,1,1,0.8833217753120666,0
2014-12-15,2014-15,Toronto Raptors,Orlando Magic,9.0,13,4.0,1,1,2,-1,-1.1166782246879334,0
2014-12-15,2014-15,Atlanta Hawks,Chicago Bulls,1.5,7,5.5,1,2,1,1,0.8833217753120666,0
2014-12-15,2014-15,Phoenix Suns,Milwaukee Bucks,5.0,-2,-7.0,1,1,2,-1,-1.1166782246879334,0
2014-12-15,2014-15,Portland Trail Blazers,San Antonio Spurs,6.0,13,7.0,1,2,1,1,0.8833217753120666,0
2014-12-15,2014-15,Los Angeles Clippers,Detroit Pistons,13.0,22,9.0,1,2,2,0,-0.11667822468793343,0
2014-12-16,2014-15,Washington Wizards,Minnesota Timberwolves,13.0,14,1.0,1,2,2,0,-0.11667822468793343,0
2014-12-16,2014-15,Brooklyn Nets,Miami Heat,6.0,-4,-10.0,1,3,2,1,0.8833217753120666,0
2014-12-16,2014-15,Dallas Mavericks,New York Knicks,6.5,20,13.5,0,3,2,1,0.8833217753120666,0
2014-12-16,2014-15,New Orleans Pelicans,Utah Jazz,8.0,8,0.0,1,2,2,0,-0.11667822468793343,0
2014-12-16,2014-15,Memphis Grizzlies,Golden State Warriors,2.5,7,4.5,1,3,2,1,0.8833217753120666,0
2014-12-16,2014-15,Oklahoma City Thunder,Sacramento Kings,7.0,12,5.0,0,2,3,-1,-1.1166782246879334,0
2014-12-17,2014-15,Cleveland Cavaliers,Atlanta Hawks,6.0,-29,-35.0,1,2,2,0,-0.11667822468793343,0
2014-12-17,2014-15,Phoenix Suns,Charlotte Hornets,1.0,5,4.0,0,2,2,0,-0.11667822468793343,0
2014-12-17,2014-15,Miami Heat,Utah Jazz,4.5,-18,-22.5,1,1,1,0,-0.11667822468793343,0
2014-12-17,2014-15,Dallas Mavericks,Detroit Pistons,6.5,11,4.5,0,1,2,-1,-1.1166782246879334,0
2014-12-17,2014-15,Boston Celtics,Orlando Magic,5.0,17,12.0,1,2,2,0,-0.11667822468793343,0
2014-12-17,2014-15,Toronto Raptors,Brooklyn Nets,11.0,16,5.0,1,2,1,1,0.8833217753120666,0
2014-12-17,2014-15,San Antonio Spurs,Memphis Grizzlies,1.5,-1,-2.5,1,2,1,1,0.8833217753120666,0
2014-12-17,2014-15,Portland Trail Blazers,Milwaukee Bucks,9.5,7,-2.5,1,2,2,0,-0.11667822468793343,0
2014-12-17,2014-15,Los Angeles Clippers,Indiana Pacers,11.5,2,-9.5,1,2,2,0,-0.11667822468793343,0
2014-12-18,2014-15,Chicago Bulls,New York Knicks,11.0,6,-5.0,1,3,2,1,0.8833217753120666,0
2014-12-18,2014-15,Houston Rockets,New Orleans Pelicans,4.5,-9,-13.5,1,1,2,-1,-1.1166782246879334,0
2014-12-18,2014-15,Sacramento Kings,Milwaukee Bucks,5.0,-1,-6.0,1,2,1,1,0.8833217753120666,0
2014-12-18,2014-15,Golden State Warriors,Oklahoma City Thunder,3.5,5,1.5,1,2,2,0,-0.11667822468793343,0
2014-12-19,2014-15,Orlando Magic,Utah Jazz,3.5,-7,-10.5,1,2,2,0,-0.11667822468793343,0
2014-12-19,2014-15,Charlotte Hornets,Philadelphia 76ers,5.0,18,13.0,0,2,4,-2,-2.1166782246879334,0
2014-12-19,2014-15,Boston Celtics,Minnesota Timberwolves,6.0,16,10.0,1,2,3,-1,-1.1166782246879334,0
2014-12-19,2014-15,Toronto Raptors,Detroit Pistons,7.0,10,3.0,0,2,2,0,-0.11667822468793343,0
2014-12-19,2014-15,Cleveland Cavaliers,Brooklyn Nets,11.0,4,-7.0,1,2,2,0,-0.11667822468793343,0
2014-12-19,2014-15,Washington Wizards,Miami Heat,5.0,2,-3.0,0,3,2,1,0.8833217753120666,0
2014-12-19,2014-15,Memphis Grizzlies,Chicago Bulls,6.5,-6,-12.5,1,2,1,1,0.8833217753120666,0
2014-12-19,2014-15,San Antonio Spurs,Portland Trail Blazers,4.0,-10,-14.0,1,2,2,0,-0.11667822468793343,0
2014-12-19,2014-15,Los Angeles Clippers,Denver Nuggets,4.0,-3,-7.0,0,2,2,0,-0.11667822468793343,0
2014-12-19,2014-15,Oklahoma City Thunder,Los Angeles Lakers,7.0,1,-6.0,0,1,4,-3,-3.1166782246879334,0
2014-12-20,2014-15,Phoenix Suns,New York Knicks,6.5,9,2.5,0,3,2,1,0.8833217753120666,0
2014-12-20,2014-15,New Orleans Pelicans,Portland Trail Blazers,5.0,-26,-31.0,1,2,1,1,0.8833217753120666,0
2014-12-20,2014-15,Charlotte Hornets,Utah Jazz,4.0,18,14.0,1,1,1,0,-0.11667822468793343,0
2014-12-20,2014-15,Houston Rockets,Atlanta Hawks,5.0,-7,-12.0,1,2,3,-1,-1.1166782246879334,0
2014-12-20,2014-15,Dallas Mavericks,San Antonio Spurs,10.0,6,-4.0,1,3,1,2,1.8833217753120666,0
2014-12-20,2014-15,Denver Nuggets,Indiana Pacers,4.0,3,-1.0,1,1,3,-2,-2.1166782246879334,0
2014-12-20,2014-15,Los Angeles Clippers,Milwaukee Bucks,10.5,4,-6.5,1,1,2,-1,-1.1166782246879334,0
2014-12-21,2014-15,Toronto Raptors,New York Knicks,12.5,10,-2.5,1,2,1,1,0.8833217753120666,0
2014-12-21,2014-15,Cleveland Cavaliers,Memphis Grizzlies,4.0,14,10.0,1,2,2,0,-0.11667822468793343,0
2014-12-21,2014-15,Brooklyn Nets,Detroit Pistons,2.0,5,3.0,1,2,2,0,-0.11667822468793343,0
2014-12-21,2014-15,Boston Celtics,Miami Heat,1.0,-16,-17.0,0,2,2,0,-0.11667822468793343,0
2014-12-21,2014-15,Orlando Magic,Philadelphia 76ers,8.5,-8,-16.5,1,2,2,0,-0.11667822468793343,0
2014-12-21,2014-15,Washington Wizards,Phoenix Suns,7.0,-12,-19.0,1,2,1,1,0.8833217753120666,0
2014-12-21,2014-15,Sacramento Kings,Los Angeles Lakers,7.5,7,-0.5,1,3,2,1,0.8833217753120666,0
2014-12-21,2014-15,Indiana Pacers,Minnesota Timberwolves,3.0,4,1.0,0,1,2,-1,-1.1166782246879334,0
2014-12-21,2014-15,Oklahoma City Thunder,New Orleans Pelicans,6.0,-2,-8.0,1,2,1,1,0.8833217753120666,0
2014-12-22,2014-15,Houston Rockets,Portland Trail Blazers,2.5,15,12.5,1,2,2,0,-0.11667822468793343,0
2014-12-22,2014-15,Memphis Grizzlies,Utah Jazz,8.5,-6,-14.5,1,1,2,-1,-1.1166782246879334,0
2014-12-22,2014-15,Chicago Bulls,Toronto Raptors,3.5,9,5.5,1,3,1,2,1.8833217753120666,0
2014-12-22,2014-15,Dallas Mavericks,Atlanta Hawks,5.5,-3,-8.5,1,2,2,0,-0.11667822468793343,0
2014-12-22,2014-15,Golden State Warriors,Sacramento Kings,12.0,20,8.0,1,4,1,3,2.8833217753120666,0
2014-12-23,2014-15,Orlando Magic,Boston Celtics,2.5,5,2.5,1,2,2,0,-0.11667822468793343,0
2014-12-23,2014-15,Washington Wizards,Chicago Bulls,3.5,-8,-11.5,1,2,1,1,0.8833217753120666,0
2014-12-23,2014-15,New Orleans Pelicans,Indiana Pacers,1.0,-12,-13.0,0,2,2,0,-0.11667822468793343,0
2014-12-23,2014-15,Cleveland Cavaliers,Minnesota Timberwolves,15.0,21,6.0,1,2,2,0,-0.11667822468793343,0
2014-12-23,2014-15,Brooklyn Nets,Denver Nuggets,1.5,6,4.5,1,2,1,1,0.8833217753120666,0
2014-12-23,2014-15,Miami Heat,Philadelphia 76ers,7.5,-4,-11.5,1,2,2,0,-0.11667822468793343,0
2014-12-23,2014-15,Atlanta Hawks,Los Angeles Clippers,2.5,3,0.5,1,1,1,0,-0.11667822468793343,0
2014-12-23,2014-15,Oklahoma City Thunder,Portland Trail Blazers,7.0,-4,-11.0,1,2,1,1,0.8833217753120666,0
2014-12-23,2014-15,Milwaukee Bucks,Charlotte Hornets,5.0,-7,-12.0,1,3,1,2,1.8833217753120666,0
2014-12-23,2014-15,Phoenix Suns,Dallas Mavericks,2.0,9,7.0,1,2,1,1,0.8833217753120666,0
2014-12-23,2014-15,Golden State Warriors,Los Angeles Lakers,10.0,-10,-20.0,0,1,2,-1,-1.1166782246879334,0
2014-12-25,2014-15,Washington Wizards,New York Knicks,5.0,11,6.0,0,2,4,-2,-2.1166782246879334,0
2014-12-25,2014-15,San Antonio Spurs,Oklahoma City Thunder,5.0,-8,-13.0,1,3,2,1,0.8833217753120666,0
2014-12-25,2014-15,Cleveland Cavaliers,Miami Heat,5.5,-10,-15.5,0,2,2,0,-0.11667822468793343,0
2014-12-25,2014-15,Chicago Bulls,Los Angeles Lakers,11.0,20,9.0,1,2,2,0,-0.11667822468793343,0
2014-12-25,2014-15,Los Angeles Clippers,Golden State Warriors,2.5,14,11.5,1,2,2,0,-0.11667822468793343,0
2014-12-26,2014-15,Boston Celtics,Brooklyn Nets,1.0,-2,-3.0,1,3,3,0,-0.11667822468793343,0
2014-12-26,2014-15,Cleveland Cavaliers,Orlando Magic,5.0,9,4.0,0,1,3,-2,-2.1166782246879334,0
2014-12-26,2014-15,Indiana Pacers,Detroit Pistons,3.0,-10,-13.0,0,3,5,-2,-2.1166782246879334,0
2014-12-26,2014-15,Atlanta Hawks,Milwaukee Bucks,9.0,-30,-39.0,1,3,3,0,-0.11667822468793343,0
2014-12-26,2014-15,Memphis Grizzlies,Houston Rockets,2.0,-6,-8.0,1,4,4,0,-0.11667822468793343,0
2014-12-26,2014-15,New Orleans Pelicans,San Antonio Spurs,2.0,7,5.0,1,3,1,2,1.8833217753120666,0
2014-12-26,2014-15,Oklahoma City Thunder,Charlotte Hornets,7.0,23,16.0,1,1,3,-2,-2.1166782246879334,0
2014-12-26,2014-15,Dallas Mavericks,Los Angeles Lakers,12.5,4,-8.5,1,3,1,2,1.8833217753120666,0
2014-12-26,2014-15,Denver Nuggets,Minnesota Timberwolves,10.5,4,-6.5,1,3,3,0,-0.11667822468793343,0
2014-12-26,2014-15,Portland Trail Blazers,Philadelphia 76ers,14.5,21,6.5,1,3,3,0,-0.11667822468793343,0
2014-12-26,2014-15,Phoenix Suns,Sacramento Kings,1.0,9,8.0,0,3,4,-1,-1.1166782246879334,0
2014-12-27,2014-15,Los Angeles Clippers,Toronto Raptors,5.0,-12,-17.0,1,2,5,-3,-3.1166782246879334,0
2014-12-27,2014-15,Charlotte Hornets,Orlando Magic,5.5,-8,-13.5,1,1,1,0,-0.11667822468793343,0
2014-12-27,2014-15,Washington Wizards,Boston Celtics,9.5,13,3.5,1,2,1,1,0.8833217753120666,0
2014-12-27,2014-15,Memphis Grizzlies,Miami Heat,2.0,8,6.0,0,1,2,-1,-1.1166782246879334,0
2014-12-27,2014-15,Chicago Bulls,New Orleans Pelicans,9.5,7,-2.5,1,2,1,1,0.8833217753120666,0
2014-12-27,2014-15,Brooklyn Nets,Indiana Pacers,1.0,-25,-26.0,1,1,1,0,-0.11667822468793343,0
2014-12-27,2014-15,Atlanta Hawks,Milwaukee Bucks,3.5,5,1.5,0,1,1,0,-0.11667822468793343,0
2014-12-27,2014-15,Utah Jazz,Philadelphia 76ers,10.0,17,7.0,1,5,1,4,3.8833217753120666,0
2014-12-27,2014-15,Sacramento Kings,New York Knicks,7.0,6,-1.0,1,1,2,-1,-1.1166782246879334,0
2014-12-27,2014-15,Golden State Warriors,Minnesota Timberwolves,17.0,13,-4.0,1,2,1,1,0.8833217753120666,0
2014-12-28,2014-15,Cleveland Cavaliers,Detroit Pistons,9.0,-23,-32.0,1,2,2,0,-0.11667822468793343,0
2014-12-28,2014-15,San Antonio Spurs,Houston Rockets,1.0,4,3.0,1,2,2,0,-0.11667822468793343,0
2014-12-28,2014-15,Dallas Mavericks,Oklahoma City Thunder,4.0,5,1.0,1,2,2,0,-0.11667822468793343,0
2014-12-28,2014-15,Toronto Raptors,Denver Nuggets,2.0,14,12.0,0,1,2,-1,-1.1166782246879334,0
2014-12-28,2014-15,Portland Trail Blazers,New York Knicks,11.0,22,11.0,1,2,1,1,0.8833217753120666,0
2014-12-28,2014-15,Phoenix Suns,Los Angeles Lakers,5.5,9,3.5,0,2,2,0,-0.11667822468793343,0
2014-12-29,2014-15,Chicago Bulls,Indiana Pacers,5.5,2,-3.5,0,2,2,0,-0.11667822468793343,0
2014-12-29,2014-15,Charlotte Hornets,Milwaukee Bucks,3.5,-10,-13.5,1,2,2,0,-0.11667822468793343,0
2014-12-29,2014-15,Miami Heat,Orlando Magic,6.5,-1,-7.5,1,2,2,0,-0.11667822468793343,0
2014-12-29,2014-15,Sacramento Kings,Brooklyn Nets,2.0,-8,-10.0,0,2,2,0,-0.11667822468793343,0
2014-12-29,2014-15,Houston Rockets,Washington Wizards,4.5,-1,-5.5,1,1,2,-1,-1.1166782246879334,0
2014-12-29,2014-15,Los Angeles Clippers,Utah Jazz,11.0,4,-7.0,1,2,2,0,-0.11667822468793343,0
2014-12-30,2014-15,Detroit Pistons,Orlando Magic,2.0,23,21.0,0,2,1,1,0.8833217753120666,0
2014-12-30,2014-15,Atlanta Hawks,Cleveland Cavaliers,1.5,8,6.5,1,3,2,1,0.8833217753120666,0
2014-12-30,2014-15,Memphis Grizzlies,San Antonio Spurs,1.5,8,6.5,1,3,2,1,0.8833217753120666,0
2014-12-30,2014-15,Chicago Bulls,Brooklyn Nets,12.0,-14,-26.0,1,1,1,0,-0.11667822468793343,0
2014-12-30,2014-15,New Orleans Pelicans,Phoenix Suns,1.0,4,3.0,1,3,2,1,0.8833217753120666,0
2014-12-30,2014-15,Dallas Mavericks,Washington Wizards,4.5,27,22.5,1,2,1,1,0.8833217753120666,0
2014-12-30,2014-15,Utah Jazz,Minnesota Timberwolves,8.0,6,-2.0,1,1,3,-2,-2.1166782246879334,0
2014-12-30,2014-15,Denver Nuggets,Los Angeles Lakers,7.0,-8,-15.0,1,2,2,0,-0.11667822468793343,0
2014-12-30,2014-15,Portland Trail Blazers,Toronto Raptors,2.5,5,2.5,1,2,2,0,-0.11667822468793343,0
2014-12-30,2014-15,Golden State Warriors,Philadelphia 76ers,19.0,40,21.0,1,3,3,0,-0.11667822468793343,0
2014-12-31,2014-15,Sacramento Kings,Boston Celtics,1.5,-22,-23.5,0,2,4,-2,-2.1166782246879334,0
2014-12-31,2014-15,Indiana Pacers,Miami Heat,4.0,11,7.0,1,2,2,0,-0.11667822468793343,0
2014-12-31,2014-15,Los Angeles Clippers,New York Knicks,12.5,21,8.5,1,2,3,-1,-1.1166782246879334,0
2014-12-31,2014-15,Milwaukee Bucks,Cleveland Cavaliers,6.5,16,9.5,0,2,1,1,0.8833217753120666,0
2014-12-31,2014-15,San Antonio Spurs,New Orleans Pelicans,3.5,2,-1.5,1,1,1,0,-0.11667822468793343,0
2014-12-31,2014-15,Houston Rockets,Charlotte Hornets,12.0,19,7.0,1,2,2,0,-0.11667822468793343,0
2014-12-31,2014-15,Oklahoma City Thunder,Phoenix Suns,7.5,3,-4.5,1,3,1,2,1.8833217753120666,0
2015-01-01,2014-15,Chicago Bulls,Denver Nuggets,11.5,5,-6.5,1,2,2,0,-0.11667822468793343,0
2015-01-01,2014-15,Sacramento Kings,Minnesota Timberwolves,1.0,3,2.0,0,1,2,-1,-1.1166782246879334,0
2015-01-02,2014-15,Cleveland Cavaliers,Charlotte Hornets,2.5,4,1.5,0,2,2,0,-0.11667822468793343,0
